timeindex,heat_load,electricity_price,heat_load_profile
2012-04-01 21:00:00,139.1,32.82,0.000121009308262
2012-04-01 22:00:00,145.1,11.78,0.000126250217845
2012-04-01 23:00:00,152.1,11.71,0.000132327863525
2012-04-02 00:00:00,162,11.75,0.000141009002996
2012-04-02 01:00:00,180,11.74,0.00015662213759
2012-04-02 02:00:00,199.5,16.42,0.000173633675036
2012-04-02 03:00:00,213.1,30.25,0.000185481714645
2012-04-02 04:00:00,214.9,46.91,0.000186975584575
2012-04-02 05:00:00,197.8,53.27,0.000172135003481
2012-04-02 06:00:00,171.4,65.53,0.000149178996325
2012-04-02 07:00:00,163.1,59.91,0.000141903625478
2012-04-02 08:00:00,140.1,48.94,0.000121911930134
2012-04-02 09:00:00,138.2,47.04,0.000120245696432
2012-04-02 10:00:00,149.2,45.41,0.000129843689278
2012-04-02 11:00:00,150.7,48.84,0.000131171675399
2012-04-02 12:00:00,161.2,48.82,0.000140243629265
2012-04-02 13:00:00,161.7,47.58,0.000140706385538
2012-04-02 14:00:00,176.7,47.16,0.000153757805712
2012-04-02 15:00:00,193.7,49.95,0.000168535950174
2012-04-02 16:00:00,209.6,54.84,0.000182413961439
2012-04-02 17:00:00,213.2,60.34,0.000185521144453
2012-04-02 18:00:00,219.2,61.91,0.000190731814321
2012-04-02 19:00:00,160.1,58.47,0.000139319202901
2012-04-02 20:00:00,143.1,53.55,0.000124499290754
2012-04-02 21:00:00,143.5,52.92,0.000124882272575
2012-04-02 22:00:00,145.5,46.33,0.000126635564036
2012-04-02 23:00:00,142.6,40,0.000124066685406
2012-04-03 00:00:00,148.6,38.03,0.000129284986674
2012-04-03 01:00:00,167.6,35.3,0.000145847537658
2012-04-03 02:00:00,197.2,35.21,0.000171565714
2012-04-03 03:00:00,215.6,39.71,0.000187660491685
2012-04-03 04:00:00,224.1,52.33,0.000195053475877
2012-04-03 05:00:00,215.7,61.19,0.000187681158671
2012-04-03 06:00:00,203.2,65.53,0.00017679924792
2012-04-03 07:00:00,197.2,61.76,0.000171581183858
2012-04-03 08:00:00,177.6,60.6,0.000154577632953
2012-04-03 09:00:00,167.2,57.62,0.000145511941946
2012-04-03 10:00:00,166.7,51.93,0.000145062017064
2012-04-03 11:00:00,166.6,50.03,0.000144979942049
2012-04-03 12:00:00,168.1,50,0.00014625566727
2012-04-03 13:00:00,195.6,48.51,0.000170253411065
2012-04-03 14:00:00,203.2,47.11,0.00017683343654
2012-04-03 15:00:00,206.7,50.4,0.000179873341673
2012-04-03 16:00:00,210.1,57,0.000182805678023
2012-04-03 17:00:00,211.6,57.48,0.000184150182651
2012-04-03 18:00:00,202.6,58.94,0.000176334519001
2012-04-03 19:00:00,186.7,53.03,0.000162427274893
2012-04-03 20:00:00,171.2,49.94,0.000148968437991
2012-04-03 21:00:00,160.6,45.24,0.000139748983194
2012-04-03 22:00:00,154.7,39.2,0.00013459143498
2012-04-03 23:00:00,152.2,36.42,0.00013244004339
2012-04-04 00:00:00,158.2,34.73,0.000137692298979
2012-04-04 01:00:00,174.7,32.37,0.000152005479163
2012-04-04 02:00:00,207.7,32.96,0.000180738084003
2012-04-04 03:00:00,221.7,35.06,0.000192929482819
2012-04-04 04:00:00,213.2,44.94,0.00018554717198
2012-04-04 05:00:00,191.2,53.09,0.000166361767464
2012-04-04 06:00:00,238.2,57.83,0.000207266611875
2012-04-04 07:00:00,205.7,58.79,0.000179003298624
2012-04-04 08:00:00,184.7,58.38,0.000160698348731
2012-04-04 09:00:00,181.1,59.95,0.000157629708755
2012-04-04 10:00:00,178.7,51.91,0.000155503789328
2012-04-04 11:00:00,174.7,50.69,0.000152037483025
2012-04-04 12:00:00,181.7,45.55,0.000158135795018
2012-04-04 13:00:00,187.7,46.31,0.000163341458317
2012-04-04 14:00:00,187.7,44.96,0.000163332096827
2012-04-04 15:00:00,194.3,48.04,0.000169063224967
2012-04-04 16:00:00,208.2,53.2,0.000181195186187
2012-04-04 17:00:00,215.2,53.2,0.000187295670223
2012-04-04 18:00:00,211.2,58.24,0.000183831979377
2012-04-04 19:00:00,200.2,53.19,0.000174180277181
2012-04-04 20:00:00,176,52.59,0.000153125982398
2012-04-04 21:00:00,154.9,44.88,0.000134824866319
2012-04-04 22:00:00,172.9,42.32,0.000150453651472
2012-04-04 23:00:00,175.1,39.28,0.000152338253441
2012-04-05 00:00:00,178.1,36.02,0.000154960014431
2012-04-05 01:00:00,194.2,34.17,0.000168991881845
2012-04-05 02:00:00,221,34.15,0.000192361562084
2012-04-05 03:00:00,241.1,38.18,0.000209831047815
2012-04-05 04:00:00,231.6,44.14,0.000201582405135
2012-04-05 05:00:00,187.1,53.55,0.000162802679575
2012-04-05 06:00:00,167.6,64.61,0.000145889640267
2012-04-05 07:00:00,155.1,65.98,0.00013500140943
2012-04-05 08:00:00,141.6,59.28,0.000123249277184
2012-04-05 09:00:00,138.1,59.04,0.000120219580147
2012-04-05 10:00:00,132.2,57.97,0.000115008685179
2012-04-05 11:00:00,137.7,54.52,0.000119831013776
2012-04-05 12:00:00,136.6,52.05,0.000118900112191
2012-04-05 13:00:00,132.7,49.46,0.000115460966618
2012-04-05 14:00:00,140.1,44.91,0.000121931103631
2012-04-05 15:00:00,150.6,50,0.000131063663104
2012-04-05 16:00:00,174.1,55.51,0.000151540006889
2012-04-05 17:00:00,207.7,58.18,0.000180714229558
2012-04-05 18:00:00,212.7,58.22,0.000185074694911
2012-04-05 19:00:00,197.6,51.38,0.000171930232236
2012-04-05 20:00:00,154.8,49.93,0.000134673020564
2012-04-05 21:00:00,155.5,47.68,0.000135287961681
2012-04-05 22:00:00,164,44.29,0.000142673976559
2012-04-05 23:00:00,171,39.28,0.000148772502775
2012-04-06 00:00:00,169.7,35.89,0.000147669440684
2012-04-06 01:00:00,180.7,34.11,0.000157271362604
2012-04-06 02:00:00,193.5,33.9,0.000168396268117
2012-04-06 03:00:00,207,41.58,0.000180125570037
2012-04-06 04:00:00,200,45.9,0.000174024648115
2012-04-06 05:00:00,179,40.17,0.000155756490265
2012-04-06 06:00:00,156.5,47.03,0.000136159712963
2012-04-06 07:00:00,136,48.94,0.000118327316933
2012-04-06 08:00:00,126.4,47.07,0.000110024290369
2012-04-06 09:00:00,123,49,0.000107044444904
2012-04-06 10:00:00,128,48.96,0.000111369011735
2012-04-06 11:00:00,140,40.4,0.000121865004688
2012-04-06 12:00:00,166.5,34.03,0.000144928533222
2012-04-06 13:00:00,189.1,34.25,0.000164519217014
2012-04-06 14:00:00,200.1,34.56,0.000174106252354
2012-04-06 15:00:00,205.1,39.94,0.000178472601201
2012-04-06 16:00:00,199,40.5,0.000173202736315
2012-04-06 17:00:00,189.5,42.96,0.000164923209896
2012-04-06 18:00:00,172.5,49.65,0.000150142037211
2012-04-06 19:00:00,154.5,46.66,0.000134462569363
2012-04-06 20:00:00,145,43.38,0.000126184134659
2012-04-06 21:00:00,134.9,40.1,0.000117423984706
2012-04-06 22:00:00,146.5,44.94,0.000127452433389
2012-04-06 23:00:00,142.4,40,0.00012395065165
2012-04-07 00:00:00,143.8,34.18,0.000125114379931
2012-04-07 01:00:00,153.2,31.64,0.000133330112328
2012-04-07 02:00:00,171.3,30.36,0.000149035049548
2012-04-07 03:00:00,186.7,30.32,0.000162500236973
2012-04-07 04:00:00,195.1,34.17,0.000169786537232
2012-04-07 05:00:00,203.1,38.2,0.000176768580717
2012-04-07 06:00:00,200.1,42.44,0.000174165287616
2012-04-07 07:00:00,196.6,46.94,0.000171123013511
2012-04-07 08:00:00,190.7,48.99,0.000165915796255
2012-04-07 09:00:00,185.1,45.15,0.000161111304647
2012-04-07 10:00:00,191.6,40.9,0.000166759734961
2012-04-07 11:00:00,164.6,36.47,0.000143239325075
2012-04-07 12:00:00,152.1,31.97,0.000132384180505
2012-04-07 13:00:00,152.1,29.65,0.00013234346888
2012-04-07 14:00:00,157.5,29.11,0.000137076136384
2012-04-07 15:00:00,166.6,35.8,0.000144980615623
2012-04-07 16:00:00,184.6,40.57,0.000160620475359
2012-04-07 17:00:00,186.1,42.39,0.00016196784385
2012-04-07 18:00:00,177.7,48.73,0.00015463209007
2012-04-07 19:00:00,168.6,46,0.000146758264202
2012-04-07 20:00:00,160.1,48.27,0.000139309137598
2012-04-07 21:00:00,148.1,49.64,0.000128917673888
2012-04-07 22:00:00,153.5,47.09,0.000133621043352
2012-04-07 23:00:00,157.1,36.31,0.000136725318102
2012-04-08 00:00:00,164.1,34.04,0.000142783169383
2012-04-08 01:00:00,183.6,32.54,0.000159788933195
2012-04-08 02:00:00,193.6,32.13,0.000168515244219
2012-04-08 03:00:00,208.1,33.09,0.000181078658392
2012-04-08 04:00:00,204.6,30.11,0.00017806331322
2012-04-08 05:00:00,183.6,28.45,0.00015976884135
2012-04-08 06:00:00,160.6,28.92,0.000139750011389
2012-04-08 07:00:00,147.1,31.97,0.000127995912252
2012-04-08 08:00:00,134.1,30.66,0.000116684100024
2012-04-08 09:00:00,137.6,30.63,0.000119729880169
2012-04-08 10:00:00,132.1,30.28,0.000114926907768
2012-04-08 11:00:00,131,26.83,0.00011402710401
2012-04-08 12:00:00,122,25.55,0.00010615865997
2012-04-08 13:00:00,124.6,24.75,0.000108430271054
2012-04-08 14:00:00,132.1,25.83,0.000114945835261
2012-04-08 15:00:00,145,29.09,0.000126211534678
2012-04-08 16:00:00,159.6,37.63,0.000138892837548
2012-04-08 17:00:00,170.6,44.93,0.000148465291295
2012-04-08 18:00:00,168.7,51.8,0.000146778355317
2012-04-08 19:00:00,159.1,52.82,0.000138436406773
2012-04-08 20:00:00,143.5,52.84,0.000124911843456
2012-04-08 21:00:00,131,46.49,0.000114002820184
2012-04-08 22:00:00,131.6,25,0.00011449017383
2012-04-08 23:00:00,131,13.09,0.000114031990478
2012-04-09 00:00:00,134.5,11.88,0.000117014951691
2012-04-09 01:00:00,154.8,12,0.000134707915826
2012-04-09 02:00:00,172.4,11.86,0.000150057430071
2012-04-09 03:00:00,177.5,13.02,0.000154507599926
2012-04-09 04:00:00,176.6,13.32,0.000153655013972
2012-04-09 05:00:00,177.6,13.09,0.000154515220217
2012-04-09 06:00:00,181.6,21.97,0.00015800046666
2012-04-09 07:00:00,180.1,27.03,0.000156740629854
2012-04-09 08:00:00,181.1,28.09,0.000157633714889
2012-04-09 09:00:00,169.6,31.58,0.000147610469391
2012-04-09 10:00:00,159.1,29.33,0.000138438732053
2012-04-09 11:00:00,157.1,24.1,0.000136670418469
2012-04-09 12:00:00,159.1,17.93,0.000138460283199
2012-04-09 13:00:00,161.6,13.97,0.000140643902857
2012-04-09 14:00:00,158.6,13.96,0.000138027570428
2012-04-09 15:00:00,161.6,21.72,0.00014065304237
2012-04-09 16:00:00,164.1,27.29,0.000142839698306
2012-04-09 17:00:00,163.1,29.14,0.000141965777438
2012-04-09 18:00:00,165.6,34.26,0.000144098232664
2012-04-09 19:00:00,155.1,29.98,0.000134944341466
2012-04-09 20:00:00,140.5,34.03,0.000122297806683
2012-04-09 21:00:00,127.4,27,0.000110901611637
2012-04-09 22:00:00,125.9,23.6,0.000109593682658
2012-04-09 23:00:00,126.4,17.39,0.000110014841345
2012-04-10 00:00:00,127.5,14.07,0.00011096070154
2012-04-10 01:00:00,139.4,12.03,0.000121329289258
2012-04-10 02:00:00,158.5,11.45,0.00013794124757
2012-04-10 03:00:00,176.6,14.24,0.000153655362698
2012-04-10 04:00:00,171.5,29.93,0.000149247652857
2012-04-10 05:00:00,168.8,43.37,0.00014685980005
2012-04-10 06:00:00,163,46.99,0.000141824355556
2012-04-10 07:00:00,156.3,45.89,0.000136055138466
2012-04-10 08:00:00,137.7,40.98,0.00011978854524
2012-04-10 09:00:00,136.7,39.94,0.000118990058355
2012-04-10 10:00:00,136.8,36.33,0.000119027289003
2012-04-10 11:00:00,141.7,37.89,0.000123286483279
2012-04-10 12:00:00,136,40.05,0.000118363275555
2012-04-10 13:00:00,129.5,48.84,0.000112715956823
2012-04-10 14:00:00,137.6,49.94,0.000119755240567
2012-04-10 15:00:00,159.1,54.99,0.000138456970671
2012-04-10 16:00:00,162.1,62.76,0.000141083295021
2012-04-10 17:00:00,156.6,66.58,0.00013628489547
2012-04-10 18:00:00,153.1,70,0.000133235142017
2012-04-10 19:00:00,136.5,64.2,0.000118813571444
2012-04-10 20:00:00,128,55.32,0.000111418207221
2012-04-10 21:00:00,113.9,49.32,9.90853453782862E-05
2012-04-10 22:00:00,111.2,42.1,9.67583833737094E-05
2012-04-10 23:00:00,108.3,38.2,9.42735287200404E-05
2012-04-11 00:00:00,109.4,37.15,9.52194175117079E-05
2012-04-11 01:00:00,122,36.03,0.000106185188113
2012-04-11 02:00:00,159.1,35.63,0.000138452348468
2012-04-11 03:00:00,186.4,40.93,0.000162252023128
2012-04-11 04:00:00,190.7,54.36,0.00016595062316
2012-04-11 05:00:00,189.2,69.22,0.000164638483338
2012-04-11 06:00:00,155.6,77.7,0.000135398598972
2012-04-11 07:00:00,125.6,79.24,0.000109276224664
2012-04-11 08:00:00,113.1,70.33,9.84593974773061E-05
2012-04-11 09:00:00,117.2,64.99,0.000101969277008
2012-04-11 10:00:00,106,60.12,9.22589284996072E-05
2012-04-11 11:00:00,101.8,59.93,8.86089232618751E-05
2012-04-11 12:00:00,98.2,52,8.54491632462714E-05
2012-04-11 13:00:00,112.5,49.25,9.78762799171872E-05
2012-04-11 14:00:00,135.2,46.53,0.000117658061264
2012-04-11 15:00:00,143,48.06,0.000124485172115
2012-04-11 16:00:00,141.7,57.12,0.000123284439205
2012-04-11 17:00:00,155.9,54.93,0.000135705757404
2012-04-11 18:00:00,159.8,56.07,0.000139102434869
2012-04-11 19:00:00,149.9,54.74,0.00013042517689
2012-04-11 20:00:00,137.2,52.96,0.000119360660707
2012-04-11 21:00:00,117.4,54.96,0.000102193349734
2012-04-11 22:00:00,128.8,44.08,0.000112079875263
2012-04-11 23:00:00,144.7,41.07,0.000125905589783
2012-04-12 00:00:00,148.6,41.67,0.000129278690818
2012-04-12 01:00:00,166.1,39.15,0.000144573835728
2012-04-12 02:00:00,175.8,39.06,0.000152946356002
2012-04-12 03:00:00,172.2,43.06,0.000149885685629
2012-04-12 04:00:00,167.5,56.03,0.000145801508697
2012-04-12 05:00:00,149.4,56.7,0.000130048818952
2012-04-12 06:00:00,122.6,64.02,0.000106710534425
2012-04-12 07:00:00,108.2,62.06,9.4154724686715E-05
2012-04-12 08:00:00,99.4,61.09,8.65404781360673E-05
2012-04-12 09:00:00,102.4,63.44,8.90766492828448E-05
2012-04-12 10:00:00,84.7,57.38,7.36823377706305E-05
2012-04-12 11:00:00,84,52.87,7.31382512860789E-05
2012-04-12 12:00:00,90.4,50.86,7.86844743655135E-05
2012-04-12 13:00:00,106.2,48.44,9.24395889859407E-05
2012-04-12 14:00:00,124.7,45.46,0.000108544602976
2012-04-12 15:00:00,135.6,48.96,0.000118000732912
2012-04-12 16:00:00,148.9,59.94,0.000129586668058
2012-04-12 17:00:00,159.8,62,0.000139080881869
2012-04-12 18:00:00,164.4,64.95,0.000143055227138
2012-04-12 19:00:00,143,64.25,0.000124414811534
2012-04-12 20:00:00,130.2,54.9,0.000113309029719
2012-04-12 21:00:00,130.6,49.58,0.000113625488522
2012-04-12 22:00:00,148,48.6,0.000128759367228
2012-04-12 23:00:00,164.5,44.61,0.000143110209803
2012-04-13 00:00:00,158.3,42.81,0.000137782211814
2012-04-13 01:00:00,163.7,41.73,0.000142439671972
2012-04-13 02:00:00,155.5,40.75,0.000135357225797
2012-04-13 03:00:00,161.3,42.52,0.000140409246626
2012-04-13 04:00:00,163.2,56.19,0.000142035520607
2012-04-13 05:00:00,158.7,72.98,0.000138130303948
2012-04-13 06:00:00,150,81.19,0.00013052580324
2012-04-13 07:00:00,128.9,76.5,0.000112176230055
2012-04-13 08:00:00,119.3,74.46,0.000103787907821
2012-04-13 09:00:00,117.9,68.03,0.000102613652605
2012-04-13 10:00:00,118.2,66.28,0.000102874447738
2012-04-13 11:00:00,117.5,57.2,0.000102211498304
2012-04-13 12:00:00,125.4,47.17,0.000109100272293
2012-04-13 13:00:00,126.8,44.93,0.000110344371202
2012-04-13 14:00:00,129.6,44.08,0.000112795896728
2012-04-13 15:00:00,134,48.25,0.00011664951203
2012-04-13 16:00:00,141.3,60.32,0.00012295915185
2012-04-13 17:00:00,158.5,63.94,0.000137931750995
2012-04-13 18:00:00,158.4,62.23,0.000137820192685
2012-04-13 19:00:00,146.2,58.42,0.000127188998055
2012-04-13 20:00:00,130.1,60.06,0.000113177241689
2012-04-13 21:00:00,144.5,57,0.000125772644439
2012-04-13 22:00:00,144,44.96,0.000125305157121
2012-04-13 23:00:00,151.3,41.07,0.000131645607463
2012-04-14 00:00:00,156.1,41.12,0.000135823112039
2012-04-14 01:00:00,165.9,40.35,0.0001443920421
2012-04-14 02:00:00,183.5,39.35,0.000159664582745
2012-04-14 03:00:00,189.1,39.32,0.000164519638532
2012-04-14 04:00:00,168.2,36.66,0.00014634350923
2012-04-14 05:00:00,146.7,42.34,0.000127631879637
2012-04-14 06:00:00,118.4,47.84,0.000103049155822
2012-04-14 07:00:00,108.4,51,9.4330820940013E-05
2012-04-14 08:00:00,104.3,50.79,9.07505306005851E-05
2012-04-14 09:00:00,99,51.51,8.6146176176376E-05
2012-04-14 10:00:00,103.1,53.91,8.9726431707349E-05
2012-04-14 11:00:00,107.2,47.42,9.32469667226527E-05
2012-04-14 12:00:00,101.9,43.93,8.8699452738929E-05
2012-04-14 13:00:00,103.4,41.41,9.00150250412799E-05
2012-04-14 14:00:00,123.9,39.93,0.000107795277312
2012-04-14 15:00:00,135.8,41.32,0.000118203278484
2012-04-14 16:00:00,140.3,48.11,0.000122120846167
2012-04-14 17:00:00,153.8,50.9,0.000133871138944
2012-04-14 18:00:00,146.5,48.86,0.000127493302427
2012-04-14 19:00:00,138.1,48.63,0.000120169713983
2012-04-14 20:00:00,123.4,49.37,0.000107426626475
2012-04-14 21:00:00,112.3,42.06,9.77419704413947E-05
2012-04-14 22:00:00,110.6,42.62,9.62095353954781E-05
2012-04-14 23:00:00,115.2,37.12,0.000100230423604
2012-04-15 00:00:00,117.9,31.64,0.000102607542529
2012-04-15 01:00:00,131.3,30.47,0.00011427907807
2012-04-15 02:00:00,149.5,30.86,0.000130141752527
2012-04-15 03:00:00,156.6,30.58,0.000136256019533
2012-04-15 04:00:00,150.7,29.76,0.000131177161573
2012-04-15 05:00:00,155.6,30,0.000135428872092
2012-04-15 06:00:00,176.2,30.89,0.000153298413965
2012-04-15 07:00:00,172.4,35,0.000150054499743
2012-04-15 08:00:00,171.8,36.1,0.000149514616075
2012-04-15 09:00:00,153.4,40.7,0.000133478227842
2012-04-15 10:00:00,131.9,41.03,0.000114787913078
2012-04-15 11:00:00,125.7,33.13,0.000109363169506
2012-04-15 12:00:00,131,29.49,0.000114027326015
2012-04-15 13:00:00,131.8,29.1,0.000114738583597
2012-04-15 14:00:00,128.8,27.74,0.000112053105267
2012-04-15 15:00:00,124.3,29.42,0.000108204725257
2012-04-15 16:00:00,137.1,32.96,0.000119287175965
2012-04-15 17:00:00,151.9,35.73,0.000132222761558
2012-04-15 18:00:00,139.6,39.97,0.000121500306151
2012-04-15 19:00:00,132.6,41,0.000115414643765
2012-04-15 20:00:00,119.1,43.48,0.00010364987352
2012-04-15 21:00:00,122.1,36.06,0.000106240880827
2012-04-15 22:00:00,122.6,32.02,0.000106665854077
2012-04-15 23:00:00,173.2,30.87,0.000150717650495
2012-04-16 00:00:00,191.7,29.56,0.000166839964753
2012-04-16 01:00:00,201.1,28,0.000175036488537
2012-04-16 02:00:00,175.3,28.05,0.000152524736837
2012-04-16 03:00:00,215.9,32.06,0.000187878635631
2012-04-16 04:00:00,215.4,41.82,0.00018742904731
2012-04-16 05:00:00,167.7,60.98,0.000145959617793
2012-04-16 06:00:00,146.3,62.93,0.000127318240838
2012-04-16 07:00:00,137.8,61.18,0.000119924745051
2012-04-16 08:00:00,127.8,60.92,0.000111217511782
2012-04-16 09:00:00,124.6,55.14,0.000108464916011
2012-04-16 10:00:00,127.2,42.79,0.000110689784441
2012-04-16 11:00:00,125.4,41.58,0.000109104388747
2012-04-16 12:00:00,130.1,40.38,0.000113195055679
2012-04-16 13:00:00,140,39.75,0.000121838799593
2012-04-16 14:00:00,143.8,38,0.000125131974365
2012-04-16 15:00:00,156.7,41.84,0.000136404908611
2012-04-16 16:00:00,167.6,51.08,0.000145875591322
2012-04-16 17:00:00,179.2,56.78,0.000155964343586
2012-04-16 18:00:00,168.7,58.82,0.000146813710892
2012-04-16 19:00:00,159.2,62.35,0.000138537309089
2012-04-16 20:00:00,144.7,48.72,0.000125920012119
2012-04-16 21:00:00,152.7,40.68,0.000132852428101
2012-04-16 22:00:00,153.5,40.78,0.000133541579945
2012-04-16 23:00:00,152.5,40.97,0.000132745773425
2012-04-17 00:00:00,157.1,41.92,0.000136673732689
2012-04-17 01:00:00,175.1,39.87,0.000152347714218
2012-04-17 02:00:00,200.4,38.44,0.000174368335775
2012-04-17 03:00:00,227.9,42.87,0.000198338620587
2012-04-17 04:00:00,213.5,61.19,0.000185772476681
2012-04-17 05:00:00,176.7,74.94,0.000153728605999
2012-04-17 06:00:00,151,78.19,0.000131412303352
2012-04-17 07:00:00,139.3,61.97,0.000121222558956
2012-04-17 08:00:00,138.2,52.91,0.000120238708675
2012-04-17 09:00:00,126.2,50.75,0.000109830311349
2012-04-17 10:00:00,126.4,47.68,0.000110028625776
2012-04-17 11:00:00,124.6,45.42,0.000108440852056
2012-04-17 12:00:00,121.6,43.15,0.000105797802627
2012-04-17 13:00:00,116.1,43.34,0.000101049092921
2012-04-17 14:00:00,116.5,44.01,0.000101365829104
2012-04-17 15:00:00,121,52.66,0.000105291772799
2012-04-17 16:00:00,134.3,65.12,0.000116865937102
2012-04-17 17:00:00,152.7,62.62,0.000132870059911
2012-04-17 18:00:00,153.3,58.86,0.000133374916142
2012-04-17 19:00:00,137.5,60.83,0.000119679994868
2012-04-17 20:00:00,126.5,46.94,0.000110092236012
2012-04-17 21:00:00,126.5,40.46,0.000110089308998
2012-04-17 22:00:00,125.7,39.45,0.000109350260672
2012-04-17 23:00:00,126.9,36.24,0.000110405745769
2012-04-18 00:00:00,131.1,35.79,0.000114080701536
2012-04-18 01:00:00,143.5,34.83,0.000124920324624
2012-04-18 02:00:00,166,34.4,0.000144451553297
2012-04-18 03:00:00,190.7,38.17,0.000165930977224
2012-04-18 04:00:00,177.4,42.44,0.000154392535781
2012-04-18 05:00:00,165.9,57.91,0.000144410920262
2012-04-18 06:00:00,153.4,70.69,0.000133468443902
2012-04-18 07:00:00,145.5,74,0.000126607390748
2012-04-18 08:00:00,133.5,76.41,0.000116166899732
2012-04-18 09:00:00,129.6,67.04,0.000112765040808
2012-04-18 10:00:00,121.3,61.91,0.000105562304731
2012-04-18 11:00:00,114.1,58.93,9.92553271034044E-05
2012-04-18 12:00:00,110.6,52.22,9.62388484336303E-05
2012-04-18 13:00:00,107.2,46.25,9.3312273551487E-05
2012-04-18 14:00:00,113.7,43.73,9.89282636627672E-05
2012-04-18 15:00:00,119.6,45.07,0.000104083185299
2012-04-18 16:00:00,124.5,51.52,0.00010838018306
2012-04-18 17:00:00,141.5,58.57,0.000123140245335
2012-04-18 18:00:00,159.4,56.48,0.000138732046883
2012-04-18 19:00:00,144.5,50.6,0.000125706356294
2012-04-18 20:00:00,119,48.36,0.000103525412572
2012-04-18 21:00:00,108.1,40.05,9.40522435377419E-05
2012-04-18 22:00:00,105.3,40.35,9.16777541344655E-05
2012-04-18 23:00:00,115.9,38.36,0.000100875787837
2012-04-19 00:00:00,118.7,36.72,0.000103317319262
2012-04-19 01:00:00,133.1,36.37,0.000115803482437
2012-04-19 02:00:00,147,37.28,0.00012795184372
2012-04-19 03:00:00,161.6,41.28,0.000140628652519
2012-04-19 04:00:00,162.4,52.65,0.00014129942828
2012-04-19 05:00:00,125.1,60,0.000108834765614
2012-04-19 06:00:00,98.1,61.98,8.53990959037544E-05
2012-04-19 07:00:00,88.3,57.92,7.68215595584517E-05
2012-04-19 08:00:00,81.8,49.64,7.12270746836304E-05
2012-04-19 09:00:00,75.4,52.22,6.56519456132628E-05
2012-04-19 10:00:00,75.6,50.43,6.57708835275916E-05
2012-04-19 11:00:00,75.3,44.97,6.54964377728833E-05
2012-04-19 12:00:00,71.5,47.52,6.21986050457342E-05
2012-04-19 13:00:00,73.6,47.67,6.40179913928421E-05
2012-04-19 14:00:00,81,47.98,7.04744957529882E-05
2012-04-19 15:00:00,95.7,53.2,8.32941151302541E-05
2012-04-19 16:00:00,109.2,62.38,9.50402180728628E-05
2012-04-19 17:00:00,124.6,61.93,0.000108446241133
2012-04-19 18:00:00,113.8,63.45,9.90129532332868E-05
2012-04-19 19:00:00,105.5,61.19,9.18495761789113E-05
2012-04-19 20:00:00,97.5,60.04,8.48793943869099E-05
2012-04-19 21:00:00,90.9,44.04,7.90864129571336E-05
2012-04-19 22:00:00,94,42.61,8.18429432125356E-05
2012-04-19 23:00:00,101,41.02,8.78725554439985E-05
2012-04-20 00:00:00,105.7,40.31,9.19789847090452E-05
2012-04-20 01:00:00,120.5,39.95,0.000104852925829
2012-04-20 02:00:00,150.3,39.97,0.000130766554272
2012-04-20 03:00:00,143.3,42.11,0.000124670353843
2012-04-20 04:00:00,158.6,61.91,0.000137991086689
2012-04-20 05:00:00,138.3,68.42,0.000120322719921
2012-04-20 06:00:00,111.9,77.98,9.73965873190227E-05
2012-04-20 07:00:00,99.7,71.09,8.6732863145614E-05
2012-04-20 08:00:00,94.7,70.89,8.23980857050723E-05
2012-04-20 09:00:00,94.7,64.82,8.23806247779563E-05
2012-04-20 10:00:00,96.6,61.18,8.40671906475457E-05
2012-04-20 11:00:00,99.5,52.03,8.6596802453783E-05
2012-04-20 12:00:00,101.2,47.92,8.80751721543903E-05
2012-04-20 13:00:00,107.6,44.51,9.36581515400667E-05
2012-04-20 14:00:00,112.8,43,9.81596162642526E-05
2012-04-20 15:00:00,112.7,44.74,9.81053564932589E-05
2012-04-20 16:00:00,122.9,56.28,0.000106945084454
2012-04-20 17:00:00,124.2,60.09,0.000108119940964
2012-04-20 18:00:00,120.1,58.97,0.000104474588167
2012-04-20 19:00:00,122,58.96,0.000106202544082
2012-04-20 20:00:00,110,55.41,9.57098821100357E-05
2012-04-20 21:00:00,96.3,48.63,8.37908102924914E-05
2012-04-20 22:00:00,107,49.32,9.30845139618136E-05
2012-04-20 23:00:00,111.9,43.14,9.73916443198689E-05
2012-04-21 00:00:00,114.3,41.03,9.94962267601083E-05
2012-04-21 01:00:00,125.8,38,0.000109476984072
2012-04-21 02:00:00,138,36.11,0.000120055714873
2012-04-21 03:00:00,121.5,36.93,0.000105750437128
2012-04-21 04:00:00,122.6,38.65,0.000106667187776
2012-04-21 05:00:00,111.6,40.41,9.7128710119751E-05
2012-04-21 06:00:00,93.9,45.25,8.16894268859865E-05
2012-04-21 07:00:00,82.5,47.25,7.1807937811473E-05
2012-04-21 08:00:00,79.3,43.95,6.90229864159423E-05
2012-04-21 09:00:00,75.1,41.92,6.53502406368522E-05
2012-04-21 10:00:00,73.4,36.54,6.3851321158385E-05
2012-04-21 11:00:00,87.5,34.84,7.61811881498399E-05
2012-04-21 12:00:00,78,35.22,6.78713263969405E-05
2012-04-21 13:00:00,81.3,36.93,7.07129700694496E-05
2012-04-21 14:00:00,111.3,36.12,9.68883799157106E-05
2012-04-21 15:00:00,98.8,37.67,8.5952450887494E-05
2012-04-21 16:00:00,101.6,44.37,8.84547420175577E-05
2012-04-21 17:00:00,105.7,47.93,9.20046893512831E-05
2012-04-21 18:00:00,111.2,51.77,9.67292183863516E-05
